employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,performance_score
68304,Finance,region_2,Bachelors,Male,other,1 ,58 ,5 ,5 ,1 ,0 ,60 ,13 
53892,Technology,region_15,Bachelors,Male,other,1 ,41 ,1 ,2 ,0 ,0 ,81 ,16 
52663,Sales & Marketing,region_28,NIL,Male,sourcing,1 ,29 ,2 ,4 ,0 ,0 ,51 ,10 
73789,Procurement,region_2,Masters,Female,other,1 ,39 ,2 ,10 ,1 ,0 ,70 ,15 
46688,Operations,region_2,Masters,Male,other,2 ,40 ,5 ,6 ,1 ,0 ,61 ,13 
46163,Sales & Marketing,region_2,Bachelors,Female,sourcing,1 ,27 ,3 ,1 ,0 ,0 ,49 ,10 
22447,Finance,region_30,Bachelors,Male,sourcing,1 ,27 ,,1 ,0 ,0 ,57 ,11 
41067,Sales & Marketing,region_22,Masters,Male,sourcing,1 ,35 ,4 ,7 ,1 ,0 ,46 ,10 
5929,Operations,region_23,Masters,Female,other,1 ,42 ,4 ,11 ,1 ,0 ,62 ,13 
43649,Operations,region_7,Bachelors,Female,other,2 ,33 ,3 ,2 ,0 ,0 ,58 ,12 
28749,Sales & Marketing,region_6,Bachelors,Male,other,1 ,28 ,3 ,6 ,0 ,0 ,44 ,9 
34910,Procurement,region_2,Masters,Female,sourcing,1 ,52 ,3 ,14 ,1 ,0 ,66 ,14 
27048,Sales & Marketing,region_27,Bachelors,Male,sourcing,1 ,26 ,5 ,3 ,1 ,0 ,55 ,12 
31432,Sales & Marketing,region_7,Masters,Male,sourcing,1 ,43 ,3 ,2 ,1 ,1 ,48 ,10 
62580,Operations,region_25,Bachelors,Male,sourcing,1 ,35 ,3 ,7 ,0 ,1 ,78 ,16 
58019,Procurement,region_2,Bachelors,Female,other,1 ,25 ,4 ,3 ,0 ,0 ,74 ,15 
47077,Operations,region_1,Masters,Male,sourcing,1 ,31 ,3 ,5 ,0 ,0 ,58 ,12 
54763,Sales & Marketing,region_31,Bachelors,Male,sourcing,1 ,27 ,1 ,2 ,0 ,0 ,51 ,10 
31801,HR,region_2,Masters,Male,other,2 ,38 ,3 ,5 ,0 ,0 ,48 ,10 
19538,Operations,region_15,Bachelors,Male,other,1 ,33 ,1 ,3 ,1 ,1 ,56 ,12 
71537,Technology,region_21,Bachelors,Female,other,3 ,37 ,3 ,8 ,1 ,0 ,80 ,17 
57374,Procurement,region_17,Bachelors,Male,other,1 ,28 ,,1 ,1 ,0 ,69 ,14 
67416,Sales & Marketing,region_22,Bachelors,Male,other,1 ,32 ,4 ,5 ,0 ,0 ,55 ,11 
16556,Sales & Marketing,region_4,Bachelors,Male,other,1 ,28 ,1 ,3 ,0 ,0 ,45 ,9 
70602,Operations,region_27,Bachelors,Male,sourcing,3 ,27 ,,1 ,0 ,0 ,54 ,11 
56517,Operations,region_15,Bachelors,Male,other,1 ,36 ,2 ,9 ,1 ,0 ,90 ,19 
65577,Technology,region_6,Bachelors,Male,other,1 ,26 ,5 ,5 ,1 ,0 ,82 ,17 
38435,Legal,region_2,Bachelors,Male,other,1 ,48 ,4 ,16 ,0 ,0 ,60 ,12 
34297,Sales & Marketing,region_22,Bachelors,Male,other,1 ,34 ,3 ,3 ,0 ,0 ,51 ,10 
46883,Analytics,region_2,Masters,Female,other,2 ,34 ,3 ,8 ,0 ,0 ,86 ,17 
54151,Sales & Marketing,region_12,Bachelors,Male,other,1 ,32 ,2 ,2 ,0 ,0 ,50 ,10 
53519,Operations,region_24,Bachelors,Male,other,1 ,26 ,3 ,4 ,0 ,0 ,61 ,12 
62399,Procurement,region_7,Bachelors,Male,sourcing,2 ,27 ,,1 ,0 ,0 ,67 ,13 
38618,Sales & Marketing,region_7,Bachelors,Male,sourcing,1 ,49 ,3 ,6 ,0 ,0 ,46 ,9 
11617,Sales & Marketing,region_3,Bachelors,Male,sourcing,1 ,38 ,3 ,9 ,0 ,0 ,48 ,10 
15244,Analytics,region_22,Bachelors,Male,other,1 ,40 ,1 ,3 ,0 ,0 ,84 ,17 
720,Operations,region_27,Bachelors,Female,other,1 ,31 ,5 ,2 ,1 ,0 ,59 ,12 
28589,Operations,region_22,Bachelors,Female,other,1 ,34 ,4 ,8 ,1 ,0 ,61 ,13 
2465,Sales & Marketing,region_13,Masters,Male,sourcing,1 ,40 ,,1 ,0 ,1 ,92 ,19 
74913,Analytics,region_9,Bachelors,Male,sourcing,1 ,32 ,5 ,6 ,0 ,0 ,85 ,17 
19203,Sales & Marketing,region_2,NIL,Female,other,1 ,22 ,,1 ,0 ,0 ,50 ,10 
29206,Operations,region_29,Bachelors,Male,other,1 ,33 ,3 ,7 ,1 ,0 ,65 ,14 
2097,Operations,region_15,Bachelors,Male,sourcing,1 ,38 ,5 ,4 ,0 ,0 ,56 ,11 
38815,Operations,region_22,Masters,Female,sourcing,1 ,32 ,2 ,4 ,0 ,0 ,61 ,12 
47497,Legal,region_7,Bachelors,Male,sourcing,1 ,37 ,4 ,2 ,0 ,0 ,63 ,13 
6556,Sales & Marketing,region_15,NIL,Female,other,1 ,32 ,1 ,7 ,0 ,0 ,51 ,10 
10483,Operations,region_22,Bachelors,Female,other,1 ,35 ,5 ,3 ,1 ,0 ,63 ,13 
71437,Operations,region_2,Bachelors,Female,other,1 ,54 ,4 ,10 ,1 ,0 ,58 ,12 
77331,Sales & Marketing,region_34,Bachelors,Male,other,2 ,29 ,,1 ,1 ,0 ,50 ,11 
29659,Operations,region_2,Bachelors,Female,sourcing,1 ,31 ,3 ,7 ,0 ,0 ,59 ,12 
23028,Sales & Marketing,region_5,Bachelors,Male,sourcing,1 ,31 ,1 ,4 ,0 ,0 ,50 ,10 
37039,Analytics,region_22,Bachelors,Male,sourcing,1 ,27 ,4 ,2 ,1 ,0 ,85 ,18 
75445,Technology,region_13,Bachelors,Female,sourcing,1 ,25 ,4 ,2 ,1 ,0 ,85 ,18 
73769,Analytics,region_32,NIL,Male,other,1 ,27 ,1 ,3 ,0 ,0 ,85 ,17 
16989,Operations,region_2,Bachelors,Male,sourcing,1 ,28 ,5 ,2 ,1 ,0 ,60 ,13 
57327,Sales & Marketing,region_6,Bachelors,Female,other,1 ,24 ,,1 ,0 ,0 ,51 ,10 
11183,Operations,region_7,Bachelors,Male,sourcing,1 ,38 ,5 ,8 ,0 ,0 ,61 ,12 
1123,Operations,region_22,Bachelors,Female,other,1 ,27 ,3 ,5 ,1 ,0 ,60 ,13 
62471,Sales & Marketing,region_11,Bachelors,Male,other,1 ,40 ,3 ,6 ,0 ,0 ,50 ,10 
75948,Analytics,region_28,Masters,Male,other,1 ,33 ,5 ,8 ,1 ,0 ,83 ,17 
31605,HR,region_2,Bachelors,Male,other,1 ,49 ,4 ,5 ,0 ,0 ,51 ,10 
60042,Operations,region_22,Masters,Male,other,1 ,41 ,5 ,8 ,0 ,0 ,63 ,13 
16271,Sales & Marketing,region_2,Bachelors,Male,sourcing,1 ,46 ,4 ,6 ,0 ,0 ,46 ,9 
9969,Procurement,region_2,Masters,Male,sourcing,2 ,31 ,3 ,6 ,0 ,0 ,71 ,14 
73082,Sales & Marketing,region_1,Masters,Male,other,1 ,40 ,5 ,4 ,0 ,0 ,61 ,12 
41676,Sales & Marketing,region_13,Bachelors,Male,sourcing,1 ,39 ,3 ,9 ,0 ,0 ,49 ,10 
23503,Finance,region_32,Bachelors,Male,other,1 ,28 ,,1 ,1 ,0 ,53 ,11 
68540,Technology,region_2,Bachelors,Female,other,1 ,25 ,4 ,1 ,1 ,0 ,83 ,17 
67273,Operations,region_7,Bachelors,Male,other,2 ,38 ,3 ,5 ,1 ,1 ,65 ,14 
58433,Technology,region_31,Bachelors,Male,sourcing,1 ,28 ,1 ,2 ,0 ,0 ,80 ,16 
39745,Technology,region_10,Masters,Female,sourcing,2 ,30 ,4 ,4 ,1 ,0 ,80 ,17 
25939,Sales & Marketing,region_27,Bachelors,Male,sourcing,3 ,29 ,5 ,2 ,1 ,0 ,47 ,10 
8764,Procurement,region_5,Masters,Male,sourcing,1 ,35 ,1 ,3 ,0 ,0 ,64 ,13 
9226,Operations,region_6,Bachelors,Male,other,1 ,34 ,3 ,3 ,1 ,0 ,60 ,13 
58887,Sales & Marketing,region_25,Bachelors,Male,sourcing,2 ,29 ,3 ,7 ,1 ,0 ,47 ,10 
53658,Technology,region_1,Masters,Male,other,1 ,31 ,3 ,5 ,0 ,0 ,77 ,15 
37434,Technology,region_13,Masters,Female,sourcing,1 ,34 ,3 ,9 ,0 ,0 ,80 ,16 
51389,Analytics,region_7,Bachelors,Male,other,1 ,45 ,5 ,19 ,0 ,0 ,82 ,16 
60574,Procurement,region_10,Bachelors,Female,other,1 ,29 ,3 ,4 ,1 ,0 ,72 ,15 
52582,Sales & Marketing,region_15,Bachelors,Male,other,3 ,34 ,2 ,7 ,1 ,0 ,47 ,10 
29982,HR,region_2,Bachelors,Male,sourcing,1 ,31 ,5 ,5 ,0 ,0 ,48 ,10 
20973,Operations,region_14,Bachelors,Male,other,1 ,28 ,3 ,2 ,0 ,0 ,59 ,12 
31051,Analytics,region_34,Bachelors,Male,sourcing,1 ,29 ,3 ,3 ,0 ,0 ,86 ,17 
64351,Operations,region_15,Bachelors,Male,other,1 ,42 ,3 ,18 ,0 ,0 ,66 ,13 
21176,Sales & Marketing,region_2,NIL,Male,other,1 ,26 ,3 ,3 ,0 ,0 ,45 ,9 
26007,Legal,region_22,Bachelors,Male,sourcing,1 ,29 ,1 ,2 ,0 ,0 ,58 ,12 
64624,Operations,region_2,Masters,Male,other,2 ,43 ,5 ,3 ,1 ,0 ,59 ,12 
8493,HR,region_15,Masters,Male,sourcing,1 ,33 ,1 ,7 ,0 ,0 ,51 ,10 
34778,Procurement,region_10,Masters,Male,other,1 ,31 ,1 ,6 ,1 ,0 ,70 ,15 
14315,Technology,region_2,Bachelors,Male,referred,1 ,37 ,3 ,3 ,0 ,0 ,81 ,16 
12986,Technology,region_2,Below Secondary,Female,sourcing,1 ,24 ,4 ,2 ,0 ,0 ,81 ,16 
63423,Sales & Marketing,region_2,NIL,Male,sourcing,1 ,23 ,3 ,2 ,0 ,0 ,48 ,10 
25089,Operations,region_22,Masters,Female,other,1 ,42 ,1 ,4 ,0 ,0 ,59 ,12 
22517,Operations,region_7,Masters,Female,other,1 ,45 ,4 ,15 ,0 ,0 ,63 ,13 
38408,Technology,region_31,Bachelors,Female,other,1 ,28 ,3 ,4 ,1 ,1 ,78 ,16 
70031,Operations,region_2,Bachelors,Male,sourcing,1 ,40 ,4 ,4 ,0 ,0 ,62 ,12 
70517,R&D,region_15,Masters,Male,other,1 ,37 ,3 ,8 ,1 ,0 ,83 ,17 
61086,Procurement,region_15,Masters,Male,sourcing,1 ,34 ,5 ,8 ,0 ,0 ,80 ,16 
23855,Operations,region_2,Bachelors,Female,sourcing,1 ,38 ,5 ,4 ,1 ,0 ,60 ,13 
77475,Procurement,region_15,Masters,Male,other,2 ,41 ,2 ,2 ,0 ,0 ,72 ,14 
9112,Operations,region_15,Bachelors,Male,other,1 ,42 ,1 ,12 ,0 ,0 ,61 ,12 
27023,Analytics,region_22,Bachelors,Male,other,4 ,34 ,4 ,5 ,1 ,0 ,84 ,17 
40407,Finance,region_2,Bachelors,Female,other,1 ,42 ,3 ,8 ,0 ,0 ,61 ,12 
46465,Operations,region_9,Bachelors,Male,sourcing,1 ,26 ,3 ,2 ,0 ,0 ,60 ,12 
76707,Technology,region_10,Masters,Male,sourcing,1 ,30 ,3 ,4 ,0 ,1 ,84 ,17 
33251,Finance,region_28,Bachelors,Male,other,1 ,30 ,3 ,7 ,1 ,0 ,57 ,12 
22830,Analytics,region_32,NIL,Male,sourcing,2 ,28 ,,1 ,0 ,0 ,89 ,18 
50974,Operations,region_2,Masters,Female,other,1 ,37 ,1 ,10 ,0 ,0 ,59 ,12 
22405,Procurement,region_7,Bachelors,Male,other,1 ,28 ,3 ,4 ,0 ,0 ,73 ,15 
47401,Analytics,region_29,Bachelors,Male,other,2 ,33 ,4 ,8 ,0 ,0 ,80 ,16 
20,Analytics,region_21,Bachelors,Male,sourcing,1 ,27 ,,1 ,1 ,0 ,89 ,18 
37827,Legal,region_2,Below Secondary,Male,other,1 ,25 ,5 ,2 ,1 ,0 ,64 ,13 
67148,Technology,region_7,Below Secondary,Male,other,1 ,24 ,5 ,2 ,1 ,0 ,85 ,18 
4486,Sales & Marketing,region_8,Masters,Male,sourcing,1 ,34 ,3 ,6 ,0 ,0 ,50 ,10 
67860,Sales & Marketing,region_7,Bachelors,Male,sourcing,1 ,33 ,3 ,6 ,0 ,0 ,49 ,10 
21006,Technology,region_13,Bachelors,Female,other,1 ,24 ,,1 ,0 ,0 ,79 ,16 
16441,Technology,region_13,Bachelors,Male,other,1 ,40 ,1 ,5 ,0 ,0 ,75 ,15 
57398,HR,region_26,Bachelors,Male,other,1 ,25 ,,1 ,0 ,0 ,51 ,10 
26540,Operations,region_4,Masters,Female,sourcing,1 ,37 ,4 ,14 ,0 ,0 ,61 ,12 
47317,Technology,region_7,Bachelors,Female,other,2 ,36 ,4 ,4 ,1 ,0 ,84 ,17 
64572,Sales & Marketing,region_23,Bachelors,Male,other,2 ,31 ,3 ,9 ,0 ,0 ,48 ,10 
42835,Sales & Marketing,region_7,Bachelors,Male,sourcing,1 ,37 ,3 ,8 ,1 ,0 ,48 ,10 
44715,Analytics,region_2,Bachelors,Male,sourcing,1 ,29 ,,1 ,1 ,1 ,80 ,17 
70456,Sales & Marketing,region_11,Bachelors,Male,sourcing,1 ,28 ,4 ,3 ,0 ,0 ,50 ,10 
619,HR,region_28,Masters,Male,other,1 ,36 ,2 ,3 ,1 ,0 ,48 ,10 
2475,Sales & Marketing,region_2,Masters,Male,other,1 ,29 ,2 ,4 ,0 ,0 ,51 ,10 
2885,Sales & Marketing,region_23,Bachelors,Male,sourcing,1 ,34 ,5 ,6 ,0 ,0 ,50 ,10 
65513,Technology,region_31,Bachelors,Male,sourcing,1 ,27 ,3 ,4 ,0 ,0 ,77 ,15 
73396,Operations,region_29,Masters,Male,sourcing,2 ,34 ,4 ,6 ,1 ,0 ,60 ,13 
33410,Sales & Marketing,region_4,Bachelors,Male,sourcing,1 ,41 ,4 ,3 ,0 ,0 ,51 ,10 
31241,Sales & Marketing,region_2,Masters,Male,referred,1 ,32 ,5 ,8 ,1 ,1 ,93 ,19 
36473,Procurement,region_10,Masters,Male,other,1 ,33 ,5 ,2 ,1 ,0 ,73 ,15 
49298,Sales & Marketing,region_13,Masters,Male,sourcing,1 ,35 ,4 ,4 ,1 ,0 ,49 ,10 
58585,Operations,region_2,Bachelors,Male,other,1 ,33 ,1 ,8 ,0 ,0 ,56 ,11 
44816,Procurement,region_2,Below Secondary,Male,sourcing,2 ,25 ,3 ,2 ,1 ,1 ,73 ,15 
41407,Sales & Marketing,region_26,Masters,Male,other,1 ,44 ,1 ,17 ,0 ,0 ,50 ,10 
52623,Operations,region_22,Bachelors,Female,other,1 ,35 ,3 ,2 ,1 ,0 ,58 ,12 
25427,Sales & Marketing,region_29,Bachelors,Male,other,1 ,42 ,3 ,10 ,0 ,0 ,45 ,9 
67877,Analytics,region_26,Bachelors,Male,other,2 ,25 ,3 ,3 ,0 ,0 ,85 ,17 
8895,Technology,region_1,Masters,Male,other,1 ,35 ,1 ,2 ,0 ,0 ,79 ,16 
76825,Sales & Marketing,region_2,Bachelors,Male,sourcing,2 ,33 ,3 ,5 ,0 ,0 ,52 ,10 
54687,Sales & Marketing,region_6,Bachelors,Male,sourcing,2 ,27 ,3 ,5 ,0 ,0 ,46 ,9 
3047,Sales & Marketing,region_27,Bachelors,Male,other,1 ,35 ,2 ,7 ,0 ,0 ,47 ,9 
1010,Sales & Marketing,region_11,Bachelors,Male,sourcing,1 ,49 ,5 ,4 ,1 ,0 ,49 ,10 
35716,Finance,region_11,Bachelors,Female,sourcing,1 ,29 ,3 ,6 ,1 ,0 ,62 ,13 
37521,Operations,region_22,Masters,Female,other,3 ,35 ,5 ,4 ,1 ,0 ,59 ,12 
24530,Operations,region_34,Bachelors,Male,other,3 ,36 ,2 ,7 ,0 ,0 ,63 ,13 
24916,Technology,region_7,Bachelors,Male,other,1 ,31 ,5 ,7 ,1 ,0 ,79 ,16 
65675,Sales & Marketing,region_11,Bachelors,Male,other,1 ,24 ,,1 ,0 ,0 ,53 ,11 
73903,Finance,region_2,Bachelors,Male,other,1 ,28 ,2 ,2 ,1 ,0 ,61 ,13 
24698,Finance,region_2,Masters,Male,other,1 ,41 ,4 ,12 ,0 ,0 ,58 ,12 
36915,Procurement,region_16,Bachelors,Male,other,1 ,29 ,3 ,4 ,0 ,0 ,73 ,15 
17016,Operations,region_7,Masters,Male,other,1 ,56 ,5 ,14 ,0 ,0 ,59 ,12 
883,Sales & Marketing,region_9,Bachelors,Male,other,1 ,30 ,,1 ,0 ,0 ,45 ,9 
55668,Procurement,region_2,Masters,Male,other,1 ,36 ,4 ,9 ,0 ,0 ,70 ,14 
58917,Sales & Marketing,region_22,Bachelors,Male,sourcing,1 ,27 ,3 ,4 ,0 ,0 ,51 ,10 
55308,Operations,region_2,Bachelors,Male,other,2 ,40 ,4 ,5 ,0 ,0 ,61 ,12 
16729,Sales & Marketing,region_22,Masters,Male,other,2 ,28 ,,1 ,0 ,0 ,48 ,10 
29658,Procurement,region_2,Masters,Female,other,3 ,38 ,3 ,2 ,1 ,0 ,73 ,15 
34902,Technology,region_26,Bachelors,Male,sourcing,1 ,38 ,3 ,5 ,1 ,0 ,78 ,16 
59059,Technology,region_22,Masters,Male,other,1 ,43 ,3 ,4 ,0 ,0 ,75 ,15 
60155,Sales & Marketing,region_2,NIL,Male,sourcing,1 ,30 ,3 ,2 ,1 ,0 ,48 ,10 
15639,Sales & Marketing,region_22,Bachelors,Male,sourcing,2 ,31 ,1 ,2 ,0 ,0 ,49 ,10 
28877,Sales & Marketing,region_22,Bachelors,Male,sourcing,1 ,44 ,1 ,6 ,1 ,0 ,49 ,10 
59599,Procurement,region_26,Bachelors,Female,other,1 ,35 ,3 ,2 ,1 ,0 ,89 ,18 
73646,Sales & Marketing,region_31,Bachelors,Male,other,1 ,38 ,4 ,7 ,0 ,0 ,45 ,9 
70287,Procurement,region_17,Bachelors,Male,sourcing,1 ,26 ,2 ,4 ,0 ,0 ,70 ,14 
45543,Sales & Marketing,region_31,Bachelors,Male,other,2 ,30 ,3 ,6 ,0 ,0 ,52 ,10 
699,Sales & Marketing,region_23,Bachelors,Female,other,1 ,31 ,5 ,3 ,0 ,0 ,50 ,10 
34346,Finance,region_27,Bachelors,Male,other,1 ,37 ,5 ,5 ,1 ,0 ,61 ,13 
13809,Sales & Marketing,region_3,Masters,Male,other,1 ,41 ,1 ,7 ,0 ,0 ,51 ,10 
22682,Analytics,region_4,Masters,Male,sourcing,1 ,38 ,3 ,10 ,1 ,0 ,89 ,18 
23745,Technology,region_7,Below Secondary,Male,other,1 ,25 ,,1 ,1 ,0 ,76 ,16 
65708,R&D,region_22,Masters,Female,other,1 ,26 ,3 ,3 ,0 ,0 ,84 ,17 
1426,Legal,region_13,Bachelors,Male,other,1 ,34 ,5 ,6 ,1 ,0 ,56 ,12 
71934,Sales & Marketing,region_11,Masters,Male,other,1 ,29 ,3 ,4 ,0 ,0 ,51 ,10 
38503,Operations,region_6,Bachelors,Male,other,1 ,26 ,3 ,3 ,0 ,0 ,62 ,12 
68022,Procurement,region_2,Bachelors,Male,other,1 ,41 ,4 ,14 ,0 ,0 ,67 ,13 
6519,Operations,region_6,Bachelors,Female,sourcing,1 ,37 ,5 ,9 ,0 ,0 ,60 ,12 
14672,Analytics,region_4,Masters,Male,other,1 ,35 ,2 ,7 ,1 ,0 ,84 ,17 
46399,Sales & Marketing,region_25,Bachelors,Male,sourcing,1 ,35 ,5 ,9 ,0 ,0 ,48 ,10 
72353,Procurement,region_23,Bachelors,Male,sourcing,2 ,32 ,2 ,5 ,0 ,0 ,68 ,14 
51514,Procurement,region_13,Masters,Female,sourcing,1 ,35 ,3 ,6 ,1 ,0 ,70 ,15 
62638,Sales & Marketing,region_4,Bachelors,Male,other,1 ,38 ,4 ,3 ,0 ,0 ,50 ,10 
28742,Sales & Marketing,region_7,Masters,Male,sourcing,1 ,39 ,4 ,7 ,1 ,0 ,51 ,11 
52222,Sales & Marketing,region_22,Bachelors,Male,other,1 ,40 ,5 ,6 ,0 ,0 ,50 ,10 
22219,Technology,region_22,Bachelors,Male,referred,1 ,29 ,4 ,5 ,0 ,0 ,83 ,17 
45265,Operations,region_29,Masters,Male,other,1 ,33 ,1 ,7 ,0 ,0 ,62 ,12 
37360,Analytics,region_27,Bachelors,Male,sourcing,1 ,26 ,,1 ,0 ,0 ,88 ,18 
67812,Sales & Marketing,region_7,Masters,Male,other,1 ,32 ,,1 ,1 ,0 ,52 ,11 
41595,Sales & Marketing,region_22,Masters,Male,other,1 ,48 ,4 ,6 ,0 ,0 ,54 ,11 
6854,Sales & Marketing,region_1,Masters,Male,sourcing,1 ,42 ,5 ,6 ,0 ,0 ,49 ,10 
74153,Technology,region_7,Bachelors,Male,sourcing,1 ,30 ,2 ,5 ,0 ,0 ,79 ,16 
63439,Sales & Marketing,region_13,Bachelors,Male,sourcing,1 ,29 ,3 ,4 ,0 ,0 ,47 ,9 
54890,Procurement,region_11,Bachelors,Female,other,1 ,29 ,2 ,5 ,0 ,0 ,73 ,15 
62124,Sales & Marketing,region_28,Bachelors,Male,other,1 ,26 ,4 ,3 ,1 ,0 ,52 ,11 
42744,Operations,region_11,Bachelors,Male,sourcing,1 ,29 ,4 ,4 ,0 ,0 ,57 ,11 
60551,R&D,region_22,Bachelors,Female,sourcing,1 ,29 ,5 ,5 ,1 ,0 ,86 ,18 
17714,Operations,region_2,Bachelors,Male,sourcing,1 ,28 ,,1 ,1 ,0 ,55 ,12 
33626,Operations,region_17,Masters,Male,sourcing,1 ,39 ,2 ,3 ,0 ,0 ,54 ,11 
45400,Technology,region_5,Bachelors,Male,sourcing,2 ,30 ,,1 ,0 ,0 ,81 ,16 
19557,Operations,region_2,Masters,Male,sourcing,1 ,36 ,4 ,7 ,1 ,0 ,59 ,12 
29737,Procurement,region_2,Bachelors,Female,other,1 ,44 ,3 ,14 ,0 ,0 ,69 ,14 
23960,Procurement,region_34,Masters,Male,other,1 ,40 ,5 ,7 ,1 ,0 ,71 ,15 
77684,Technology,region_22,Bachelors,Male,sourcing,1 ,28 ,3 ,2 ,0 ,0 ,80 ,16 
70798,Sales & Marketing,region_28,Masters,Male,other,1 ,38 ,2 ,10 ,1 ,0 ,48 ,10 
75668,Analytics,region_22,Bachelors,Male,other,2 ,29 ,2 ,3 ,0 ,0 ,82 ,16 
4779,Technology,region_5,Masters,Male,other,1 ,46 ,1 ,7 ,0 ,0 ,78 ,16 
3716,Sales & Marketing,region_2,Masters,Female,sourcing,2 ,33 ,2 ,10 ,0 ,0 ,49 ,10 
25003,Analytics,region_31,Bachelors,Male,other,2 ,27 ,3 ,2 ,1 ,0 ,84 ,17 
8154,Operations,region_24,Bachelors,Female,other,1 ,31 ,4 ,5 ,1 ,0 ,57 ,12 
52412,Finance,region_11,Bachelors,Male,other,2 ,32 ,3 ,2 ,0 ,0 ,62 ,12 
74669,Finance,region_22,Bachelors,Male,other,2 ,27 ,5 ,4 ,1 ,0 ,56 ,12 
5853,Sales & Marketing,region_25,Masters,Male,other,1 ,41 ,3 ,7 ,0 ,0 ,57 ,11 
32025,Operations,region_6,Bachelors,Female,other,1 ,34 ,3 ,7 ,0 ,0 ,65 ,13 
59998,Sales & Marketing,region_8,Bachelors,Male,other,1 ,31 ,5 ,5 ,0 ,0 ,49 ,10 
17391,Sales & Marketing,region_6,Bachelors,Male,other,2 ,37 ,1 ,9 ,0 ,0 ,44 ,9 
15080,Sales & Marketing,region_21,Masters,Male,sourcing,1 ,46 ,1 ,17 ,0 ,0 ,52 ,10 
67758,Analytics,region_22,Bachelors,Female,sourcing,1 ,24 ,,1 ,1 ,0 ,83 ,17 
14456,Procurement,region_4,Masters,Male,other,1 ,48 ,5 ,7 ,0 ,0 ,71 ,14 
14691,Operations,region_17,Bachelors,Female,sourcing,1 ,34 ,5 ,7 ,1 ,0 ,60 ,13 
62983,Sales & Marketing,region_7,Bachelors,Male,other,1 ,33 ,4 ,10 ,0 ,0 ,49 ,10 
337,Operations,region_13,Bachelors,Female,other,1 ,33 ,4 ,6 ,1 ,0 ,63 ,13 
33880,Sales & Marketing,region_13,Bachelors,Female,other,1 ,32 ,3 ,6 ,0 ,0 ,53 ,11 
47958,Operations,region_27,Bachelors,Female,sourcing,1 ,37 ,5 ,10 ,0 ,0 ,61 ,12 
11974,Procurement,region_27,Bachelors,Male,sourcing,3 ,36 ,5 ,5 ,1 ,0 ,72 ,15 
13828,Sales & Marketing,region_17,Masters,Male,other,1 ,39 ,3 ,3 ,0 ,0 ,48 ,10 
28346,Technology,region_31,Bachelors,Male,sourcing,1 ,30 ,4 ,2 ,1 ,0 ,82 ,17 
67800,Analytics,region_15,Bachelors,Male,other,1 ,44 ,4 ,12 ,0 ,0 ,85 ,17 
17433,Finance,region_30,Bachelors,Male,other,1 ,29 ,5 ,7 ,1 ,0 ,59 ,12 
70209,Technology,region_13,Bachelors,Female,other,1 ,29 ,5 ,6 ,0 ,0 ,99 ,20 
8137,Sales & Marketing,region_2,Bachelors,Male,other,1 ,21 ,3 ,2 ,0 ,0 ,50 ,10 
47356,Procurement,region_31,Bachelors,Male,sourcing,1 ,37 ,3 ,7 ,1 ,0 ,68 ,14 
1009,Operations,region_4,Masters,Male,sourcing,1 ,48 ,3 ,16 ,0 ,0 ,61 ,12 
60844,Technology,region_2,Bachelors,Female,sourcing,1 ,27 ,4 ,4 ,0 ,0 ,82 ,16 
24511,Procurement,region_4,Bachelors,Female,other,3 ,30 ,3 ,6 ,0 ,0 ,71 ,14 
61711,Procurement,region_31,Bachelors,Male,other,1 ,30 ,4 ,5 ,0 ,0 ,65 ,13 
26410,Finance,region_7,Bachelors,Female,other,1 ,31 ,3 ,2 ,0 ,0 ,61 ,12 
4198,Procurement,region_26,Masters,Female,other,1 ,48 ,4 ,18 ,0 ,0 ,65 ,13 
26757,Operations,region_20,Masters,Male,other,1 ,36 ,5 ,10 ,0 ,0 ,54 ,11 
18322,Sales & Marketing,region_22,Bachelors,Male,sourcing,1 ,55 ,3 ,27 ,0 ,0 ,45 ,9 
30842,Technology,region_2,Masters,Male,referred,1 ,38 ,3 ,10 ,0 ,0 ,76 ,15 
76509,Procurement,region_15,Masters,Female,other,1 ,47 ,4 ,5 ,0 ,0 ,70 ,14 
27904,Sales & Marketing,region_4,Masters,Male,other,1 ,34 ,5 ,6 ,1 ,0 ,47 ,10 
6315,Sales & Marketing,region_25,Bachelors,Male,other,1 ,31 ,5 ,5 ,1 ,0 ,49 ,10 
74829,Operations,region_4,Bachelors,Female,sourcing,1 ,37 ,3 ,10 ,1 ,0 ,61 ,13 
71085,Legal,region_7,Bachelors,Female,other,1 ,31 ,5 ,5 ,1 ,0 ,58 ,12 
64462,Operations,region_19,Bachelors,Male,other,2 ,34 ,4 ,4 ,0 ,0 ,59 ,12 
3960,Operations,region_21,Masters,Female,other,2 ,34 ,1 ,4 ,0 ,0 ,63 ,13 
76258,Procurement,region_22,Bachelors,Male,sourcing,1 ,37 ,3 ,3 ,1 ,0 ,70 ,15 
26498,Operations,region_13,Masters,Male,sourcing,1 ,36 ,3 ,7 ,0 ,0 ,58 ,12 
51767,Sales & Marketing,region_2,NIL,Female,sourcing,1 ,21 ,,1 ,0 ,0 ,49 ,10 
27778,Sales & Marketing,region_7,NIL,Male,sourcing,1 ,31 ,5 ,4 ,1 ,0 ,52 ,11 
